ID;URL;Titel;Beschreibung;Ort;sozioek;ereichbar_zug;phys;klima_umwelt;datentypen;Komm;Portaltyp;amsta;fachda;opendportal;geodatenportal;Ebene;Adresse_Herausgeber;Geodaten;lon;lat1;geprüft;Lizenz
 ;http://open.muelheim-ruhr.de;Open Data Mühlheim;Open Data als Rohdaten aus verschiedenen Bereichen der Verwaltung (Bevölkerung, Struturdaten, Wetterdaten, Geodaten, Verkehr). Als CSV abrufbar, kompatibel mit DCAT, einem RDF-Wörterbuch für den Austausch öffentlicher Daten.;Stadt Mülheim an der Ruhr;JA; ;JA;JA; ; ;odp; ; ;JA; ;kommunal;Stadtverwaltung Mülheim an der Ruhr, Am Rathaus 1, 45468 Mülheim an der Ruhr, Deutschland; ;6.8786938;51.4284118;1/6/2021;Datenlizenz Deutschland – Zero – Version 2.0
 ;http://opendata.rhein-kreis-neuss.de/;Open Data Portal des Rhein-Kreis Neuss;Vereinzelte Datensätze, inklusive Geodaten aus den beriechen Bevölkerung, Bildung, Umwelt, Haushalt, nur telweise aktuell. Abrufbar als xls, csv, json, pdf, rtf (nicht alle Formate sind offenen Formate);Rhein-Kreis Neuss;JA; ;JA;JA; ; ;odp; ; ;JA; ;kommunal;Kreishaus Neuss, Oberstraße 91, 41460 Neuss, Deutschland; ;6.69571;51.1962943;1/6/2021;Datenlizenz Deutschland – Zero – Version 2.1
 ;http://opendata.wesel.de/;Open Data der Stadt Wesel;Vereinzelte Datensätze, inklusive Geodaten aus den beriechen statistische Daten (zum Beispiel Bevölkerungsdaten), Geodaten.Freizeit, Tourismus- und Wirtschaftsdaten (Veranstaltungen, Sehenswürdigkeiten), Verwaltungsdaten (Zuständigkeiten,Ansprechpartner), Infrastrukturdaten (Radwege, Flächennutzungsplan, Bauvorhaben), Familie (Kindergärten, Schulen, Volkshochschulen)- teilweise im Aufbau, in maschinenlesbaren Dateiformaten xls, csv, xml, json;Wesel;JA; ;JA;JA; ; ;odp; ; ;JA; ;kommunal;Reeser Landstraße 31, 46483 Wesel, Deutschland; ;6.6086725;51.6652213;1/6/2021;Creative Commons 1.0 Universell Public Domain Dedication
 ;https://transparenz.karlsruhe.de/;Transparenzportal Karlsruhe;Anlaufstelle für offene Daten und Dokumente der Stadt Karlsruhe. Themen: Umwelt, Bevölkerung, Bildung, Sicherheit & Ordnung, Soziales, Verkehr, Haushalt, Geodaten für POIs, ezc. Dateiformate (nur teileise offen): csv, pdf, geojson;Karlsruhe;JA; ;JA;JA; ; ;odp; ; ;JA; ;kommunal;Karl-Friedrich-Straße 10, 76133 Karlsruhe, Deutschland; ;8.4032455;49.0086234;1/6/2021;Datenlizenz Deutschland - Namensnennung - Version 2.0“
 ;https://data-lra-cha.opendata.arcgis.com/;Open Data Cham;Informationen zum Landkreis Cham und stammen in erster Linie aus dem interkommunalen Geoinformationssystem. Themenfelder: Bevölkerung, Soziales, Umwelt, Bildung, Sicherheit, Verkehr, etc. as feature layer oder csv (nur wenige Daten);Kreis Cham;JA; ;JA;JA; ; ;odp; ; ;JA; ;kommunal;Rachelstraße 6, 93413 Cham, Deutschland; ;12.6724437;49.2254044;1/6/2021;Datenlizenz Deutschland - Namensnennung - Version 2.0“
 ;https://offenedaten-konstanz.de/;Open Data Portal Bielefeld;Offene Daten aus den Themenfeldern: geo, Infrastruktir, Umwlet, Kime, Transport und Vekehr, Bevölkerung, Soziales, Haushalt, Sport und Freiziet, Bildung etc. als CSV, Esri Shp, json, xls, txt, pdf (wenig umfangreich, teilweise nicht nach offenen Standards).;Konstanz;JA; ;JA;JA; ; ;odp; ; ;JA; ;kommunal;Kanzleistr. 15, 78459 Konstanz; ;9.17582;47.66033;1/6/2021;Datenlizenz Deutschland - Namensnennung - Version 2.0“
 ;https://open-data.bielefeld.de/;Open Data Portal Essen;Offene Daten aus den Themenfeldern: geo, Infrastruktir, Umwlet, Kime, Transport und Vekehr, Bevölkerung, Soziales, Haushalt, Sport und Freiziet, Bildung etc. als CSV, Esri Shp, json, xls, txt, pdf (wenig umfangreich, teilweise nicht nach offenen Standards).;Bielefeld;JA; ;JA;JA; ; ;odp; ; ;JA; ;kommunal;Niederwall 23, 33602 Bielefeld, Deutschland; ;8.535622;52.0217868;1/6/2021;Namensnennung 3.0 Deutschland (CC BY 3.0 DE)
 ;https://opendata.essen.de/;Open Data Portal Konstanz;Offene Daten für die Stadt Kiel aus den Themenfeldern: geo, Infrastruktir, Umwlet, Kime, Transport und Vekehr, Bevölkerung, Soziales, Haushalt, Sport und Freiziet, Bildung etc. als CSV, Pdf).;Essen;JA; ;JA;JA; ; ;odp; ; ;JA; ;kommunal;Rathaus Porscheplatz, 45121 Essen; ;7.0134638;51.4570092;1/6/2021;Creative Commons Namensnennung 4.0 Deutschland Lizenz (CC-BY-4.0)
 ;https://opendata.schleswig-holstein.de/organization/landeshauptstadt-kiel;Opendata Portal SHS;Offene Daten aus den Themenfeldern: geo, Infrastruktir, Umwlet, Kime, Transport und Vekehr, Bevölkerung, Soziales, Haushalt, Sport und Freiziet, Bildung etc. als CSV, Esri Shp, json, xls, txt, pdf (wenig umfangreich, teilweise nicht nach offenen Standards, zu 90% govdata als pdf). brauchbar: Bevölkernsdaten als csv.;Kiel;JA; ;JA;JA; ; ;odp; ; ;JA; ;kommunal;Niemannsweg 220, 24106 Kiel, Deutschland; ;10.1440646;54.3500509;1/6/2021;Creative Commons Namensnennung 4.0 Deutschland Lizenz (CC-BY-4.0)
 ;https://opendata-duisburg.de/;Open Data Portal Duisburg;Offene Daten aus den Themenfeldern: geo, Infrastruktir, Umwlet, Kime, Transport und Vekehr, Bevölkerung, Soziales, Haushalt, Sport und Freiziet, Bildung etc. als CSV, Esri Shp, json, xls, txt, pdf (wenig umfangreich, teilweise nicht nach offenen Standards).;Duisburg;JA; ;JA;JA; ; ;odp; ; ;JA; ;kommunal;Burgplatz 19, 47051 Duisburg, Deutschland; ;6.7609398;51.4353694;1/6/2021;Datenlizenz Deutschland - Namensnennung - Version 2.0
 ;http://transparenz.hamburg.de/;Open Data Portal Hamburg;geographische Daten, die sowohl in Form von Rohdaten als auch aufbereitet als Karte, Statistiken oder Anwendungen, wie z.B. die Kita-Datenbank, bereitgestellt als GML (7) HTML (10690), PDF (1496), WFS (6), WMS (5), XLS (212), XLSX (199), XSD (5);Hamburg;JA; ;JA;JA; ; ;opd; ; ;JA; ;regional;Kattunbleiche, 22041 Hamburg, Deutschland;ja;10.0731853;53.5742117;1/6/2021;Datenlizenz Deutschland – Zero – Version 2.0
 ;https://www.statistik-bremen.de/Regionalmonitoring/RegionalmonitoringAufGemeindeebene.html; Demografie-Monitoring;Regionalmonitoring soll die Betrachtung der demografischen, wirtschaftlichen, sozialen und ökologischen Entwicklung ermöglichen, Download als xls;Bremen;JA; ;JA;JA; ; ;opd; ; ;JA; ;regional;Kommunalverbund Niedersachsen/Bremen, Delmegarten 9, 27749 Delmenhorst, Deutschland; ;8.6289415;53.0474236;1/6/2021;Creative Commons Namensnennung 3.0 Deutschland
 ;"https://daten.geoportal.ruhr/srv/ger/catalog.search;jsessionid=76F53939DF92A03F931A93E3A143E184#/search?resultType=details&sortBy=relevance&from=1&to=20";Geodatenaortal;vieles als open data abrufbar;Ruhrgebiet;JA; ;JA;JA; ; ;opd; ; ;JA; ;regional;Regionalverband Ruhr (RVR), Kronprinzenstraße 35, 45128 Essen, Deutschland; ;7.0208855;51.447142;1/6/2021;Open Database License 1.0. 
